,Sentence #,Word,Tag
6467,105,scriptpath_show,B-Vector
6468,105,1,O
6469,105,(4),O
6470,105,domain_show,B-Vector
6471,105,1,O
6472,105,(5),O
6473,105,thispage,B-Vector
6474,105,1,O
6475,105,(6),O
6476,105,thisapp,B-Vector
6477,105,1,O
6478,105,and,O
6479,105,(7),O
6480,105,currentversion,B-Vector
6481,105,parameters,I-Vector
6482,105,in,I-Vector
6483,105,an,I-Vector
6484,105,Upgrade,I-Vector
6485,105,action,I-Vector
6486,105,.,O
6487,106,userHandler.cgi,B-Component
6488,106,in,O
6489,106,RaidSonic,B-App
6490,106,ICY,I-App
6491,106,BOX,I-App
6492,106,NAS,I-App
6493,106,firmware,I-App
6494,106,2.3.2.IB.2.RS.1,B-AppVer
6495,106,allows,O
6496,106,remote,B-Attacker
6497,106,attackers,I-Attacker
6498,106,to,O
6499,106,bypass,B-Impact
6500,106,authentication,I-Impact
6501,106,and,O
6502,106,gain,B-Impact
6503,106,administrator,I-Impact
6504,106,privileges,I-Impact
6505,106,by,O
6506,106,setting,B-Vector
6507,106,the,I-Vector
6508,106,login,I-Vector
6509,106,parameter,I-Vector
6510,106,to,I-Vector
6511,106,admin,I-Vector
6512,106,.,O
6513,106,NOTE:,O
6514,106,the,O
6515,106,provenance,O
6516,106,of,O
6517,106,this,O
6518,106,information,O
6519,106,is,O
6520,106,unknown,O
6521,106,;,O
6522,106,the,O
6523,106,details,O
6524,106,are,O
6525,106,obtained,O
6526,106,solely,O
6527,106,from,O 
6528,106,third,O
6529,106,party,O
6530,106,information,O
6531,106,.,O
6532,107,NTP,B-App
6533,107,4.2.4,B-AppVer
6534,107,before,I-AppVer
6535,107,4.2.4p5,I-AppVer
6536,107,and,O
6537,107,4.2.5,B-AppVer
6538,107,before,I-AppVer
6539,107,4.2.5p150,I-AppVer
6540,107,does,B-Vul
6541,107,not,I-Vul
6542,107,properly,I-Vul
6543,107,check,I-Vul
6544,107,the,I-Vul
6545,107,return,I-Vul
6546,107,value,I-Vul
6547,107,from,I-Vul
6548,107,the,I-Vul
6549,107,OpenSSL,I-Vul
6550,107,EVP_VerifyFinal,I-Vul
6551,107,function,I-Vul
6552,107,1,O
6553,107,which,O
6554,107,allows,O
6555,107,remote,B-Attacker
6556,107,attackers,I-Attacker
6557,107,to,O
6558,107,bypass,B-Impact
6559,107,validation,I-Impact
6560,107,of,I-Impact
6561,107,the,I-Impact
6562,107,certificate,I-Impact
6563,107,chain,I-Impact
6564,107,via,O
6565,107,a,O
6566,107,malformed,B-Vector
6567,107,SSL/TLS,I-Vector
6568,107,signature,I-Vector
6569,107,for,O
6570,107,DSA,B-Victim
6571,107,and,O
6572,107,ECDSA,B-Victim
6573,107,keys,I-Victim
6574,107,1,O
6575,107,a,O
6576,107,similar,O
6577,107,vulnerability,O
6578,107,to,O
6579,107,.,O
6580,108,The,O
6581,108,SIP,B-Component
6582,108,channel,I-Component
6583,108,driver,I-Component
6584,108,in,O 
6585,108,Asterisk,B-App
6586,108,Open,I-App
6587,108,Source,I-App
6588,108,1.4.22,B-AppVer
6589,108,1,O
6590,108,1.4.23,B-AppVer
6591,108,1,O
6592,108,and,O
6593,108,1.4.23.1,B-AppVer
6594,108,;,O
6595,108,1.6.0,B-AppVer
6596,108,before,I-AppVer
6597,108,1.6.0.6,I-AppVer
6598,108,;,O
6599,108,1.6.1,B-AppVer
6600,108,before,I-AppVer
6601,108,1.6.1.0-rc2,I-AppVer
6602,108,;,O
6603,108,and,O
6604,108,Asterisk,B-App
6605,108,Business,I-App
6606,108,Edition,I-App
6607,108,C.2.3,B-AppVer
6608,108,1,O
6609,108,with,O
6610,108,the,O
6611,108,pedantic,B-Setting
6612,108,option,I-Setting
6613,108,enabled,I-Setting
6614,108,1,O  
6615,108,allows,O
6616,108,remote,B-Attacker
6617,108,authenticated,I-Attacker
6618,108,users,I-Attacker
6619,108,to,O
6620,108,cause,O
6621,108,a,O
6622,108,denial,B-VulType
6623,108,of,I-VulType
6624,108,service,I-VulType
6625,108,(crash),B-VulTypeAKA
6626,108,via,O
6627,108,a,O
6628,108,SIP,B-Vector
6629,108,INVITE,I-Vector
6630,108,request,I-Vector
6631,108,without,I-Vector
6632,108,any,I-Vector
6633,108,headers,I-Vector
6634,108,1,O
6635,108,which,O
6636,108,triggers,B-Impact
6637,108,a,I-Impact
6638,108,a,I-Impact
6639,108,pointer,I-Impact
6640,108,dereference,I-Impact
6641,108,in,O
6642,108,the,O
6643,108,(1),O
6644,108,sip_uri_headers_cmp,B-Victim
6645,108,and,O
6646,108,(2),O
6647,108,sip_uri_params_cmp,B-Victim
6648,108,functions,I-Victim
6649,108,.,O
6650,109,Unspecified,B-VulType
6651,109,vulnerability,I-VulType
6652,109,in,O
6653,109,the,O
6654,109,LDAP,B-Component
6655,109,dissector,I-Component
6656,109,in,O
6657,109,Wireshark,B-App 
6658,109,0.99.2,B-AppVer
6659,109,through,I-AppVer
6660,109,1.0.6,I-AppVer
6661,109,1,O
6662,109,when,O
6663,109,running,B-Setting
6664,109,on,I-Setting
6665,109,Windows,B-Platform
6666,109,1,O
6667,109,allows,O
6668,109,remote,B-Attacker
6669,109,attackers,I-Attacker
6670,109,to,O
6671,109,cause,O
6672,109,a,O
6673,109,denial,B-VulType
6674,109,of,I-VulType
6675,109,service,I-VulType
6676,109,(crash),B-VulTypeAKA
6677,109,via,O
6678,109,unknown,B-Vector
6679,109,attack,I-Vector
6680,109,vectors,I-Vector
6681,109,.,O
6682,110,ASP,B-App
6683,110,Product,I-App
6684,110,Catalog,I-App
6685,110,1.0,B-AppVer
6686,110,stores,B-Vul
6687,110,sensitive,I-Vul
6688,110,information,I-Vul
6689,110,under,I-Vul
6690,110,the,I-Vul
6691,110,web,I-Vul
6692,110,root,I-Vul
6693,110,with,I-Vul
6694,110,insufficient,I-Vul
6695,110,access,I-Vul 
6696,110,control,I-Vul
6697,110,1,O
6698,110,which,O
6699,110,allows,O
6700,110,remote,B-Attacker
6701,110,attackers,I-Attacker
6702,110,to,O
6703,110,download,B-Impact
6704,110,a,I-Impact
6705,110,database,I-Impact
6706,110,containing,I-Impact
6707,110,user,I-Impact
6708,110,credentials,I-Impact
6709,110,via,O
6710,110,a,O
6711,110,direct,B-Vector
6712,110,request,I-Vector
6713,110,for,O
6714,110,database/aspProductCatalog.mdb,B-Victim
6715,110,.,O
6716,113,SQL,B-VulType
6717,113,injection,I-VulType
6718,113,vulnerability,I-VulType
6719,113,in,O
6720,113,the,O
6721,113,News,B-App
6722,113,Page,I-App
6723,113,module,I-App
6724,113,5.x,B-AppVer 
6725,113,before,I-AppVer
6726,113,5.x-1.2,I-AppVer
6727,113,for,O
6728,113,Drupal,B-Platform
6729,113,allows,O
6730,113,remote,B-Attacker
6731,113,authenticated,I-Attacker
6732,113,users,I-Attacker
6733,113,1,O
6734,113,with,I-Attacker
6735,113,News,I-Attacker
6736,113,Page,I-Attacker
6737,113,nodes,I-Attacker
6738,113,create,I-Attacker
6739,113,and,I-Attacker
6740,113,edit,I-Attacker
6741,113,privileges,I-Attacker
6742,113,1,O
6743,113,to,O
6744,113,execute,B-Impact
6745,113,arbitrary,I-Impact
6746,113,SQL,I-Impact 
6747,113,commands,I-Impact
6748,113,via,O
6749,113,the,O
6750,113,Include,B-Vector
6751,113,Words,I-Vector
6752,113,(aka keywords),I-Vector
6753,113,field,I-Vector
6754,113,.,O
6755,114,SQL,B-VulType
6756,114,injection,I-VulType
6757,114,vulnerability,I-VulType
6758,114,in,O
6759,114,classes/Xp.php,B-Component
6760,114,in,O
6761,114,eLitius,B-App
6762,114,1.0,B-AppVer
6763,114,allows,O
6764,114,remote,B-Attacker
6765,114,attackers,I-Attacker
6766,114,to,O
6767,114,execute,B-Impact
6768,114,arbitrary,I-Impact
6769,114,SQL,I-Impact
6770,114,commands,I-Impact
6771,114,via,O
6772,114,the,O
6773,114,id,B-Vector
6774,114,parameter,I-Vector
6775,114,to,O
6776,114,banner-details.php,B-Victim
6777,114,.,O
6778,115,The,O
6779,115,XSL,B-VulType
6780,115,stylesheet,I-VulType
6781,115,implementation,I-VulType
6782,115,in,O
6783,115,WebKit,B-Component
6784,115,in,O
6785,115,Apple,B-App
6786,115,Safari,I-App
6787,115,before,B-AppVer
6788,115,4.0,I-AppVer
6789,115,1,O
6790,115,iPhone,B-App
6791,115,OS,I-App
6792,115,1.0,B-AppVer
6793,115,through,I-AppVer
6794,115,2.2.1,I-AppVer
6795,115,1,O
6796,115,and,O
6797,115,iPhone,B-App
6798,115,OS,I-App
6799,115,for,I-App
6800,115,iPod,I-App
6801,115,touch,I-App
6802,115,1.1,B-AppVer
6803,115,through,I-AppVer
6804,115,2.2.1,I-AppVer
6805,115,does,B-Vul
6806,115,not,I-Vul
6807,115,properly,I-Vul
6808,115,handle,I-Vul
6809,115,XML,I-Vul
6810,115,external,I-Vul
6811,115,entities,I-Vul
6812,115,1,O
6813,115,which,O
6814,115,allows,O
6815,115,remote,B-Attacker
6816,115,attackers,I-Attacker
6817,115,to,O
6818,115,read,B-Impact
6819,115,arbitrary,I-Impact
6820,115,files,I-Impact
6821,115,via,O
6822,115,a,O
6823,115,crafted,B-Vector
6824,115,DTD,I-Vector
6825,115,1,O
6826,115,as,I-Vector
6827,115,demonstrated,I-Vector
6828,115,by,I-Vector
6829,115,a,I-Vector
6830,115,file:///etc/passwd,I-Vector
6831,115,URL,I-Vector
6832,115,in,O
6833,115,an,O
6834,115,entity,B-Victim
6835,115,declaration,I-Victim
6836,115,declaration,I-Victim
6837,115,related,O
6838,115,to,O
6839,115,an,O
6840,115,XXE attack.,O
6841,116,Multiple,B-VulType
6842,116,SQL,I-VulType
6843,116,injection,I-VulType
6844,116,vulnerabilities,I-VulType
6845,116,in,O
6846,116,index.php,B-Component
6847,116,in,O
6848,116,Kensei,B-App
6849,116,Board,I-App
6850,116,2.0,B-AppVer
6851,116,BETA,I-AppVer
6852,116,(aka 2.0.0b),B-AppAKA 
6853,116,and,I-AppVer
6854,116,earlier,I-AppVer
6855,116,allow,O
6856,116,remote,B-Attacker
6857,116,attackers,I-Attacker
6858,116,to,O
6859,116,execute,B-Impact
6860,116,arbitrary,I-Impact
6861,116,SQL,I-Impact
6862,116,commands,I-Impact
6863,116,via,O
6864,116,the,O
6865,116,(1),O
6866,116,f,B-Vector
6867,116,and,O
6868,116,(2),O
6869,116,t,B-Vector
6870,116,parameters,I-Vector
6871,116,in,I-Vector
6872,116,a,I-Vector
6873,116,showforum,I-Vector
6874,116,action,I-Vector
6875,116,.,O
6876,117,Multiple,B-VulType
6877,117,SQL,I-VulType
6878,117,injection,I-VulType
6879,117,vulnerabilities,I-VulType
6880,117,in,O
6881,117,Haudenschilt,B-App
6882,117,Family,I-App
6883,117,Connections,I-App
6884,117,CMS,I-App
6885,117,(FCMS),B-AppAKA
6886,117,1.9,B-AppVer
6887,117,and,I-AppVer
6888,117,earlier,I-AppVer
6889,117,allow,O
6890,117,remote,B-Attacker
6891,117,authenticated,I-Attacker
6892,117,users,I-Attacker
6893,117,to,O
6894,117,execute,B-Impact
6895,117,arbitrary,I-Impact
6896,117,SQL,I-Impact
6897,117,commands,I-Impact
6898,117,via,O
6899,117,the,O
6900,117,(1),O
6901,117,thread,B-Vector
6902,117,parameter,I-Vector
6903,117,to,O
6904,117,messageboard.php,B-Victim
6905,117,1,O
6906,117,(2),O
6907,117,member,B-Vector
6908,117,parameter,I-Vector
6909,117,to,O
6910,117,profile.php,B-Victim
6911,117,1,O
6912,117,(3),O
6913,117,pid,B-Vector
6914,117,parameter,I-Vector
6915,117,to,O
6916,117,gallery/index.php,B-Victim
6917,117,1,O
6918,117,and,O
6919,117,the,O
6920,117,(4),O
6921,117,fcms_login_id,B-Vector
6922,117,cookie,I-Vector 
6923,117,parameter,I-Vector
6924,117,.,O
6925,118,The,O
6926,118,Huawei,B-Platform
6927,118,D100,I-Platform
6928,118,stores,B-Vul
6929,118,the,I-Vul
6930,118,administrator's,I-Vul
6931,118,account,I-Vul
6932,118,name,I-Vul
6933,118,and,I-Vul
6934,118,password,I-Vul
6935,118,in,I-Vul
6936,118,cleartext,I-Vul
6937,118,in,I-Vul
6938,118,a,I-Vul
6939,118,cookie,I-Vul
6940,118,1,O
6941,118,which,O
6942,118,allows,O
6943,118,context-dependent,B-Attacker
6944,118,attackers,I-Attacker
6945,118,to,O
6946,118,obtain,B-Impact
6947,118,sensitive,I-Impact
6948,118,information,I-Impact
6949,118,by,O
6950,118,(1),O
6951,118,reading,B-Vector
6952,118,a,I-Vector
6953,118,cookie,I-Vector
6954,118,file,I-Vector
6955,118,1,O
6956,118,by,O
6957,118,(2),O
6958,118,sniffing,B-Vector
6959,118,the,I-Vector
6960,118,network,I-Vector
6961,118,for,I-Vector
6962,118,HTTP,I-Vector
6963,118,headers,I-Vector
6964,118,1,O
6965,118,and,O
6966,118,possibly,O
6967,118,by,O
6968,118,using,B-Vector
6969,118,unspecified,I-Vector
6970,118,other,I-Vector
6971,118,vectors,I-Vector
6972,118,.,O
6973,119,Use-after-free,B-VulType
6974,119,vulnerability,I-VulType
6975,119,in,O
6976,119,the,O
6977,119,frpr_icmp,B-MINICOMPO
6978,119,function,I-MINICOMPO
6979,119,in,O
6980,119,the,O
6981,119,ipfilter,B-Component 
6982,119,(aka IP Filter),I-Component
6983,119,subsystem,I-Component 
6984,119,in,O
6985,119,Sun,B-App
6986,119,Solaris,I-App 
6987,119,10,B-AppVer
6988,119,1,O
6989,119,and,O
6990,119,OpenSolaris,B-App
6991,119,snv_45,B-AppVer
6992,119,through,I-AppVer
6993,119,snv_110,I-AppVer
6994,119,1,O
6995,119,allows,O
6996,119,remote,B-Attacker
6997,119,attackers,I-Attacker
6998,119,to,O
6999,119,cause,O
7000,119,a,O
7001,119,denial,B-VulType
7002,119,of,I-VulType
7003,119,service,I-VulType
7004,119,(panic),B-VulTypeAKA
7005,119,via,O
7006,119,unspecified,B-Vector
7007,119,vectors,I-Vector
7008,119,.,O
7009,120,Integer,B-VulType
7010,120,overflow,I-VulType
7011,120,in,O 
7012,120,GDI+,B-Component
7013,120,in,O
7014,120,Microsoft,B-App
7015,120,Office,I-App
7016,120,XP,I-App
7017,120,SP3,B-AppVer
7018,120,allows,O
7019,120,remote,B-Attacker
7020,120,attackers,I-Attacker
7021,120,to,O
7022,120,execute,B-Impact
7023,120,arbitrary,I-Impact
7024,120,code,I-Impact
7025,120,via,O
7026,120,an,O
7027,120,Office,B-Vector
7028,120,document,I-Vector
7029,120,with,I-Vector
7030,120,a,I-Vector
7031,120,bitmap,I-Vector
7032,120,(aka BMP),I-Vector
7033,120,image,I-Vector
7034,120,that,I-Vector
7035,120,triggers,I-Vector
7036,120,memory,I-Vector
7037,120,corruption,I-Vector
7038,120,1,O
7039,120,aka,O
7040,120,"Office BMP Integer,Overflow Vulnerability.",B-VulTypeAKA
7041,121,Multiple,B-VulType
7042,121,cross-site,I-VulType
7043,121,scripting,I-VulType
7044,121,(XSS),B-VulTypeAKA
7045,121,vulnerabilities,I-VulType
7046,121,in,O
7047,121,index.php,B-Component
7048,121,in,O
7049,121,XZero,B-App
7050,121,Community,I-App
7051,121,Classifieds,I-App
7052,121,4.97.8,B-AppVer
7053,121,allow,O
7054,121,remote,B-Attacker
7055,121,attackers,I-Attacker
7056,121,to,O
7057,121,inject,B-Impact
7058,121,arbitrary,I-Impact
7059,121,web,I-Impact
7060,121,script,I-Impact
7061,121,or,O
7062,121,HTML,I-Impact
7063,121,via,O
7064,121,(1),O
7065,121,the,O
7066,121,postevent,B-Vector
7067,121,parameter,I-Vector
7068,121,in,I-Vector
7069,121,a,I-Vector
7070,121,post,I-Vector 
7071,121,action,I-Vector
7072,121,or,O
7073,121,(2),O
7074,121,the,O
7075,121,_xzcal_y,I-Vector
7076,121,parameter,I-Vector
7077,121,.,O
7078,122,Directory,B-VulType
7079,122,traversal,I-VulType
7080,122,vulnerability,I-VulType
7081,122,in,O
7082,122,Apache,B-App
7083,122,Tomcat,I-App
7084,122,5.5.0,B-AppVer
7085,122,through,I-AppVer
7086,122,5.5.28,I-AppVer
7087,122,and,O
7088,122,6.0.0,B-AppVer
7089,122,through,I-AppVer
7090,122,6.0.20,I-AppVer
7091,122,allows,O
7092,122,remote,B-Attacker
7093,122,attackers,I-Attacker
7094,122,to,O
7095,122,delete,B-Impact
7096,122,work-directory,I-Impact
7097,122,files,I-Impact
7098,122,via,O
7099,122,directory,B-Vector
7100,122,traversal,I-Vector
7101,122,sequences,I-Vector
7102,122,in,O
7103,122,a,O
7104,122,WAR,I-Vector
7105,122,filename,I-Vector
7106,122,1,O
7107,122,as,I-Vector
7108,122,demonstrated,I-Vector
7109,122,by,I-Vector
7110,122,the,I-Vector
7111,122,...war,I-Vector
7112,122,filename,I-Vector
7113,122,.,O
7114,124,Incomplete,B-VulType
7115,124,blacklist,I-VulType
7116,124,vulnerability,I-VulType
7117,124,in,O
7118,124,the,O
7119,124,teximg,B-Component
7120,124,plugin,I-Component
7121,124,in,O
7122,124,ikiwiki,B-App
7123,124,before,B-AppVer
7124,124,3.1415926,I-AppVer
7125,124,and,O
7126,124,2.x,B-AppVer
7127,124,before,I-AppVer
7128,124,2.53.4,I-AppVer
7129,124,allows,O
7130,124,context-dependent,B-Attacker
7131,124,attackers,I-Attacker
7132,124,to,O
7133,124,read,B-Impact
7134,124,arbitrary,I-Impact
7135,124,files,I-Impact
7136,124,via,O
7137,124,crafted,B-Vector
7138,124,TeX,I-Vector
7139,124,commands,I-Vector
7140,124,.,O
7141,125,Microsoft,B-App
7142,125,Office,I-App
7143,125,Excel,I-App
7144,125,2002,B-AppVer
7145,125,SP3,I-AppVer
7146,125,1,O
7147,125,2003,B-AppVer
7148,125,SP3,I-AppVer
7149,125,1,O
7150,125,and,O
7151,125,2007,B-AppVer
7152,125,SP1,I-AppVer
7153,125,and,I-AppVer
7154,125,SP2,I-AppVer 
7155,125,;,O
7156,125,Office,I-App
7157,125,2004,B-AppVer
7158,125,and,O
7159,125,2008,B-AppVer
7160,125,for,O
7161,125,Mac,B-Platform
7162,125,;,O
7163,125,Open,B-App
7164,125,XML,I-App
7165,125,File,I-App
7166,125,Format,I-App
7167,125,Converter,I-App
7168,125,for,O
7169,125,Mac,B-Platform
7170,125,;,O
7171,125,Office,B-App 
7172,125,Excel,I-App
7173,125,Viewer,I-App
7174,125,2003,B-AppVer
7175,125,SP3,I-AppVer
7176,125,;,O
7177,125,Office,B-App 
7178,125,Excel,I-App
7179,125,Viewer,I-App
7180,125,SP1,B-AppVer
7181,125,and,O
7182,125,SP2,B-AppVer
7183,125,;,O
7184,125,and,O
7185,125,Office,B-App 
7186,125,Compatibility,I-App
7187,125,Pack,I-App
7188,125,for,O
7189,125,Word,I-App
7190,125,1,O
7191,125,Excel,I-App
7192,125,1,O
7193,125,and,O
7194,125,PowerPoint,B-App 
7195,125,2007,B-AppVer
7196,125,File,I-App
7197,125,Formats,I-App
7198,125,SP1,I-AppVer
7199,125,and,O
7200,125,SP2,I-AppVer
7201,125,allow,O
7202,125,remote,B-Attacker
7203,125,attackers,I-Attacker
7204,125,to,O
7205,125,execute,B-Impact
7206,125,arbitrary,I-Impact
7207,125,code,I-Impact
7208,125,via,O
7209,125,a,O
7210,125,spreadsheet,B-Vector
7211,125,with,I-Vector
7212,125,a,I-Vector
7213,125,crafted,I-Vector
7214,125,formula,I-Vector
7215,125,embedded,I-Vector
7216,125,in,I-Vector
7217,125,a,I-Vector
7218,125,cell,I-Vector
7219,125,1,O
7220,125,aka,O
7221,125,Excel Formula Parsing Memory Corruption Vulnerability.,B-VulTypeAKA
7222,126,Uebimiau,B-App
7223,126,Webmail,I-App
7224,126,3.2.0-2.0,B-AppVer
7225,126,stores,B-Vul
7226,126,sensitive,I-Vul
7227,126,information,I-Vul
7228,126,under,I-Vul
7229,126,the,I-Vul
7230,126,web,I-Vul
7231,126,root,I-Vul
7232,126,with,I-Vul
7233,126,insufficient,I-Vul
7234,126,access,I-Vul
7235,126,control,I-Vul
7236,126,1,O
7237,126,which,O
7238,126,allows,O
7239,126,remote,B-Attacker
7240,126,attackers,I-Attacker
7241,126,to,O
7242,126,download,B-Impact
7243,126,a,I-Impact
7244,126,database,I-Impact
7245,126,with,I-Impact
7246,126,usernames,I-Impact
7247,126,and,I-Impact
7248,126,password,I-Impact
7249,126,hashes,I-Impact
7250,126,via,O
7251,126,a,O
7252,126,direct,B-Vector
7253,126,request,I-Vector
7254,126,for,O
7255,126,system_admin/admin.ucf,B-Victim
7256,126,.,O
7257,127,Unspecified,B-VulType
7258,127,vulnerability,I-VulType
7259,127,in,O
7260,127,the,O
7261,127,Oracle,B-Component
7262,127,Application,I-Component
7263,127,Object,I-Component
7264,127,Library,I-Component
7265,127,component,I-Component
7266,127,in,O
7267,127,Oracle,B-App
7268,127,E-Business,I-App
7269,127,Suite,I-App
7270,127,11.5.10,B-AppVer
7271,127,allows,O
7272,127,remote,B-Attacker
7273,127,attackers,I-Attacker
7274,127,to,O
7275,127,affect,B-Impact
7276,127,confidentiality,I-Impact
7277,127,1,O
7278,127,integrity,I-Impact
7279,127,1,O
7280,127,and,O
7281,127,availability,I-Impact
7282,127,via,O
7283,127,unknown,B-Vector
7284,127,vectors,I-Vector
7285,127,.,O
7286,128,Integer,B-VulType
7287,128,overflow,I-VulType
7288,128,in,O
7289,128,the,O
7290,128,ObjectStream::ObjectStream,B-MINICOMPO
7291,128,function,I-MINICOMPO
7292,128,in,O
7293,128,XRef.cc,B-Component
7294,128,in,O
7295,128,Xpdf,B-App
7296,128,3.x,B-AppVer
7297,128,before,I-AppVer
7298,128,3.02pl4,I-AppVer
7299,128,and,O
7300,128,Poppler,B-App
7301,128,before,B-AppVer
7302,128,0.12.1,I-AppVer
7303,128,1,O
7304,128,as,O
7305,128,used,O
7306,128,in,O
7307,128,GPdf,B-Platform
7308,128,1,O
7309,128,kdegraphics,B-Platform
7310,128,KPDF,I-Platform
7311,128,1,O
7312,128,CUPS,B-Platform
7313,128,pdftops,I-Platform
7314,128,1,O
7315,128,and,O
7316,128,teTeX,B-Platform
7317,128,1,O
7318,128,might,O
7319,128,allow,O
7320,128,remote,B-Attacker
7321,128,attackers,I-Attacker
7322,128,to,O
7323,128,execute,B-Impact
7324,128,arbitrary,I-Impact
7325,128,code,I-Impact
7326,128,via,O
7327,128,a,O
7328,128,crafted,B-Vector
7329,128,PDF,I-Vector
7330,128,document,I-Vector
7331,128,that,I-Vector
7332,128,triggers,I-Vector
7333,128,a,I-Vector
7334,128,heap-based,I-Vector
7335,128,buffer,I-Vector
7336,128,overflow,I-Vector
7337,128,.,O
7338,129,The,O
7339,129,Internet,B-Component
7340,129,Authentication,I-Component
7341,129,Service,I-Component
7342,129,(IAS),B-ComponentAKA
7343,129,in,O
7344,129,Microsoft,B-Platform
7345,129,Windows,I-Platform 
7346,129,2000,B-PlatformVer
7347,129,SP4,I-PlatformVer
7348,129,1,O
7349,129,XP,B-PlatformVer
7350,129,SP2,I-PlatformVer
7351,129,and,O
7352,129,SP3,I-PlatformVer
7353,129,1,O
7354,129,Server,B-Platform
7355,129,2003,B-PlatformVer 
7356,129,SP2,I-PlatformVer
7357,129,1,O
7358,129,Vista,B-Platform
7359,129,Gold,B-PlatformVer
7360,129,and,O
7361,129,SP1,B-PlatformVer
7362,129,1,O
7363,129,and,O
7364,129,Server,B-Platform 
7365,129,2008,B-PlatformVer 
7366,129,Gold,I-PlatformVer 
7367,129,does,B-Vul
7368,129,not,I-Vul
7369,129,properly,I-Vul
7370,129,verify,I-Vul
7371,129,the,I-Vul
7372,129,credentials,I-Vul
7373,129,in,I-Vul
7374,129,an,I-Vul
7375,129,MS-CHAP,I-Vul
7376,129,v2,I-Vul
7377,129,Protected,I-Vul
7378,129,Extensible,I-Vul
7379,129,Authentication,I-Vul
7380,129,Protocol,I-Vul
7381,129,(PEAP),I-Vul
7382,129,authentication,I-Vul
7383,129,request,I-Vul
7384,129,1,O
7385,129,which,O
7386,129,allows,O
7387,129,remote,B-Attacker
7388,129,attackers,I-Attacker
7389,129,to,O
7390,129,access,B-Impact
7391,129,network,I-Impact
7392,129,resources,I-Impact
7393,129,via,O
7394,129,a,O
7395,129,malformed,B-Vector
7396,129,request,I-Vector
7397,129,1,O
7398,129,aka,O
7399,129,MS-CHAP Authentication Bypass Vulnerability.,B-VulTypeAKA
7400,130,ytnef,B-App
7401,130,has,O
7402,130,directory,B-VulType
7403,130,traversal,I-VulType
7404,131,SQL,B-VulType
7405,131,injection,I-VulType
7406,131,vulnerability,I-VulType
7407,131,in,O
7408,131,index.php,B-Component
7409,131,in,O
7410,131,Moa,B-App
7411,131,Gallery,I-App
7412,131,1.1.0,B-AppVer
7413,131,and,O
7414,131,1.2.0,B-AppVer
7415,131,allows,O
7416,131,remote,B-Attacker
7417,131,attackers,I-Attacker
7418,131,to,O
7419,131,execute,B-Impact
7420,131,arbitrary,I-Impact
7421,131,SQL,I-Impact
7422,131,commands,I-Impact
7423,131,via,O
7424,131,the,O
7425,131,gallery_id,B-Vector
7426,131,parameter,I-Vector
7427,131,in,I-Vector
7428,131,a,I-Vector
7429,131,gallery_view,I-Vector
7430,131,action,I-Vector
7431,131,.,O
7432,132,Multiple,B-VulType
7433,132,stack-based,I-VulType
7434,132,buffer,I-VulType
7435,132,overflows,I-VulType
7436,132,in,O
7437,132,src/Task.cc,B-MINICOMPO
7438,132,in,O
7439,132,the,O
7440,132,FastCGI,B-Component
7441,132,program,I-Component
7442,132,in,O
7443,132,IIPImage,B-App
7444,132,Server,I-App
7445,132,before,B-AppVer
7446,132,0.9.8,I-AppVer
7447,132,might,O
7448,132,allow,O
7449,132,remote,B-Attacker
7450,132,attackers,I-Attacker
7451,132,to,O
7452,132,execute,B-Impact
7453,132,arbitrary,I-Impact
7454,132,code,I-Impact
7455,132,via,O
7456,132,vectors,B-Vector
7457,132,associated,I-Vector
7458,132,with,I-Vector
7459,132,crafted,I-Vector
7460,132,arguments,I-Vector
7461,132,to,O
7462,132,the,O
7463,132,(1),O 
7464,132,RGN::run,I-Vector
7465,132,1,O
7466,132,(2),O
7467,132,JTLS::run,I-Vector
7468,132,1,O
7469,132,or,O
7470,132,(3),O
7471,132,SHD::run,I-Vector
7472,132,function,I-Vector
7473,132,.,O
7474,132,NOTE:,O
7475,132,some,O
7476,132,of,O
7477,132,these,O
7478,132,details,O
7479,132,are,O
7480,132,obtained,O
7481,132,from,O 
7482,132,third,O
7483,132,party,O
7484,132,information,O
7485,132,.,O
7486,133,Logoshows,B-App
7487,133,BBS,I-App
7488,133,2.0,B-AppVer
7489,133,stores,B-Vul
7490,133,sensitive,I-Vul
7491,133,information,I-Vul
7492,133,under,I-Vul
7493,133,the,I-Vul
7494,133,web,I-Vul
7495,133,root,I-Vul
7496,133,with,I-Vul
7497,133,insufficient,I-Vul
7498,133,access,I-Vul
7499,133,control,I-Vul
7500,133,1,O
7501,133,which,O
7502,133,allows,O
7503,133,remote,B-Attacker
7504,133,attackers,I-Attacker
7505,133,to,O
7506,133,download,B-Impact
7507,133,a,I-Impact
7508,133,database,I-Impact
7509,133,via,O
7510,133,a,O 
7511,133,direct,B-Vector
7512,133,request,I-Vector
7513,133,for,O
7514,133,database/globepersonnel.mdb,B-Victim
7515,133,.,O
7516,135,gnome-screensaver,B-App
7517,135,2.28.0,B-AppVer
7518,135,does,B-Vul
7519,135,not,I-Vul
7520,135,resume,I-Vul
7521,135,adherence,I-Vul
7522,135,to,I-Vul
7523,135,its,I-Vul
7524,135,activation,I-Vul
7525,135,settings,I-Vul
7526,135,after,I-Vul
7527,135,an,I-Vul
7528,135,inhibiting,I-Vul
7529,135,application,I-Vul
7530,135,becomes,I-Vul
